Unique_ID,Substitution,Library,Sublibrary,Plate,Well,fwd_HEG,fwd_RPG,fwd_GC,fwd_PID,fwd_aaPID,rev_HEG,rev_RPG,rev_GC,rev_PID,rev_aaPID
U_C4-A10_SL_1_0_D3,C4-A10,SL,1,0,D3,NA,NA,NA,NA,NA,0.3329853399931111,0.38353855227449923,63.7087599545,52.5703200776,38.7820512821
U_C4-A10_SL_1_0_D4,C4-A10,SL,1,0,D4,0.4056868825640384,0.4367422216602776,64.4295302013,58.4645669291,42.2442244224,NA,NA,NA,NA,NA
U_C4-A10_SL_1_0_D5,C4-A10,SL,1,0,D5,0.341189400321032,0.4000110862834653,63.4057971014,53.4907597536,38.5714285714,NA,NA,NA,NA,NA
U_C4-A10_SL_1_0_D6,C4-A10,SL,1,0,D6,0.1670355695393105,0.2374816981397372,51.1387163561,50.9267431598,48.4848484848,0.14400869434951963,0.21657156069319877,50.5630630631,51.5819750719,42.671009772
H_C4-A10_RX_2_2_H01,C4-A10,RX,2,2,H01,0.2628356079408186,0.3130801836403427,62.1315192744,58.3665338645,47.3509933775,0.28870227539418425,0.35134271290705,62.0730270907,56.3655030801,42.7609427609
U_C4-A10_SL_1_0_D8,C4-A10,SL,1,0,D8,0.3089175508174834,0.3849045822133934,56.3685636856,59.7273853779,49.2,NA,NA,NA,NA,NA
U_C4-A10_SL_1_0_D9,C4-A10,SL,1,0,D9,0.4222334104193014,0.47830903519913587,64.6153846154,61.5825688073,52.8517110266,0.3963250745101986,0.460891146367398,64.527027027,55.7361376673,40.9090909091
H_C4-A10_RX_3_1_A03,C4-A10,RX,3,1,A03,0.2592117363756416,0.34130335581373566,57.1428571429,53.807106599,33.9285714286,0.18027851272029385,0.24509387344991326,55.7046979866,51.606805293,42.8571428571
H_C4-A10_RX_3_1_A02,C4-A10,RX,3,1,A02,0.25540025426462254,0.3054670675389123,62.0606060606,57.6109936575,48.7632508834,0.2959643165002314,0.35614405951963984,62.619047619,58.3244962884,43.537414966
H_C4-A10_RX_2_2_H09,C4-A10,RX,2,2,H09,0.26276235983525964,0.32795066776181137,57.9012345679,54.4195953142,47.9853479853,0.2922443907617656,0.3542800241328669,59.9761051374,53.8382804504,39.8648648649
H_C4-A10_RX_1_1_H08,C4-A10,RX,1,1,H08,0.4030556900897125,0.4679493888667356,62.358276644,68.9765458422,58.7837837838,0.5010563885763323,0.5598060095907679,64.3333333333,57.5435203095,43.6708860759
H_C4-A10_SL_3_3_A02,C4-A10,SL,3,3,A02,0.4222786995793092,0.4685390986539263,66.2601626016,58.5714285714,51.1904761905,0.3935547348587772,0.43673560519657856,68.4656084656,56.1517113784,42.4242424242
H_C4-A10_SL_3_3_A09,C4-A10,SL,3,3,A09,0.3386262882032642,0.36249961136100695,68.306010929,59.9260172626,47.2,0.2250454855421511,0.25018003984576886,68.4946236559,50.4880212955,36.5217391304
H_C4-A10_RX_1_1_H05,C4-A10,RX,1,1,H05,0.26390055890291003,0.3139831409951695,62.0495495495,57.3947110676,47.3684210526,0.28359505717574557,0.34601794514157186,62.8415300546,55.7361376673,44.099378882
H_C4-A10_SL_1_2_C12,C4-A10,SL,1,2,C12,0.25806216520924496,0.32390045482453395,59.9520383693,53.5900104058,43.9716312057,0.3138405081170446,0.3639000653126728,66.1036036036,51.9285042333,41.6666666667
U_C1-A10_RX_2_0_B1,C1-A10,RX,2,0,B1,0.4186710359132274,0.46789660422304824,69.4189602446,52.2193211488,39.1304347826,0.42581594847768184,0.48764248591258863,65.0793650794,65.6934306569,51.1627906977
U_C4-A10_SL_3_0_C10,C4-A10,SL,3,0,C10,0.3264541259348634,0.3584296057522351,68.4444444444,51.9962859796,29.5031055901,0.3912624525266652,0.4400549408411089,67.8743961353,55.2577319588,36.877076412
U_C1-A10_SL_3_0_H9,C1-A10,SL,3,0,H9,0.3274390353740433,0.3672612068557764,65.8333333333,59.1386554622,48.275862069,0.39226240097693726,0.44749409400381934,64.9517684887,53.0316742081,33.918128655
U_C1-A10_RX_2_0_B4,C1-A10,RX,2,0,B4,0.3143189881369693,0.3523710586920019,67.0731707317,57.2587917042,47.7611940299,0.2790146793657025,0.3372077258360324,66.3120567376,55.9633027523,43.4640522876
U_C1-A10_SL_3_0_D3,C1-A10,SL,3,0,D3,0.2859669590042888,0.3366608406664102,66.0173160173,53.8888888889,38.0062305296,0.3107173264161966,0.35061164128344224,68.5258964143,54.3307086614,39.6946564885
U_C1-A10_RX_2_0_B9,C1-A10,RX,2,0,B9,0.3752552363564078,0.4138403678541265,70.7165109034,56.3176895307,39.8203592814,0.29717183180416284,0.347038070967613,66.2037037037,55.3571428571,40.8805031447
U_C1-A10_SL_3_0_H8,C1-A10,SL,3,0,H8,0.24618116860165354,0.3011109375283835,60.1423487544,57.0686070686,45.5479452055,0.3218347965155546,0.388098335080622,60.1075268817,54.8623853211,42.4615384615
H_C4-A10_RX_2_2_F04,C4-A10,RX,2,2,F04,0.2792420250425645,0.32106529998385047,64.3296432964,58.3061889251,46.7153284672,0.35699167983914504,0.39232680094477745,70.7434052758,56.3674321503,42.9054054054
U_C4-A10_SL_3_0_A3,C4-A10,SL,3,0,A3,0.36310357668512333,0.40893517158631076,67.4641148325,58.8732394366,36.3636363636,0.453346524456702,0.4885601755851526,67.8281068525,55.4896142433,36.038961039
U_C1-A10_SL_3_0_D5,C1-A10,SL,3,0,D5,0.3365904305800841,0.3649143927816711,67.5496688742,57.060518732,42.5,0.24073078720715213,0.26611969733115887,68.9247311828,50.7104795737,36.5217391304
U_C1-A10_SL_1_0_A1,C1-A10,SL,1,0,A1,0.36281891359685914,0.4062859869815391,65.3455284553,54.5454545455,47.0760233918,0.24280040193852692,0.30172122112590377,62.5140291807,55.9171597633,41.065830721
H_C4-A10_RX_4_3_G11,C4-A10,RX,4,3,G11,0.30145700611218357,0.3507531055172722,64.3192488263,60.864978903,45.2054794521,0.44226648012295533,0.4821643008293314,67.5736961451,58.2089552239,42.6751592357
U_C1-A10_RX_4_0_E9,C1-A10,RX,4,0,E9,NA,NA,NA,NA,NA,0.45243188500721426,0.48953807731429244,69.1401648999,56.7346938776,41.7218543046
U_C4-A10_RX_3_0_A4,C4-A10,RX,3,0,A4,0.26932051432987314,0.3209419464242088,61.889596603,56.970260223,47.2049689441,0.2983899612458358,0.3585769687114568,62.6666666667,56.9471624266,43.8485804416
U_C1-A10_SL_3_0_H6,C1-A10,SL,3,0,H6,0.25362067703920965,0.3193691805904417,56.8697729988,54.4117647059,47.2027972028,0.3396849414132778,0.3911991974090956,62.7956989247,52.2977941176,37.0820668693
U_C4-A10_SL_3_0_A5,C4-A10,SL,3,0,A5,0.31684857135143,0.36938990895465545,64.4675925926,58.2395087001,45.6375838926,0.3283682870072744,0.3825627016380647,62.6520681265,62.1412803532,54.0069686411
H_C1-A10_RX_3_1_G07,C1-A10,RX,3,1,G07,0.3292498644924894,0.3845930291765866,64.3962848297,53.4270650264,44.2424242424,0.3138463175334848,0.36181864057098845,65.0698602794,57.7192982456,50.5813953488
U_C1-A10_RX_4_0_D9,C1-A10,RX,4,0,D9,0.3746971585931516,0.4150398837318847,67.4821610601,59.1397849462,48.1707317073,0.4235923850021146,0.4594218873198531,67.8121420389,60.7983623337,53.8961038961
U_C4-A10_SL_2_0_A2,C4-A10,SL,2,0,A2,NA,NA,NA,NA,NA,0.3287553101301602,0.3669873560192105,71.0648148148,54.1463414634,35.691318328
U_C4-A10_SL_2_0_A3,C4-A10,SL,2,0,A3,0.2871743725573306,0.33653730989181413,63.112745098,60.1769911504,49.0909090909,0.4573422188485184,0.5105844380790436,66.411238825,55.8011049724,38.5159010601
H_C4-A10_SL_2_3_B04,C4-A10,SL,2,3,B04,0.3402114655975495,0.42204714318263264,56.6539923954,59.2120509849,48.3146067416,0.2745016338452769,0.3470427102462799,58.1609195402,52.0813165537,41.0423452769
H_C4-A10_SL_3_1_F06,C4-A10,SL,3,1,F06,0.2653579194051269,0.33566581357161834,56.5055762082,49.1335372069,42.6470588235,0.2806175334617125,0.3444483545013567,59.8321342926,53.013278856,40.9556313993
U_C4-A10_SL_2_0_A6,C4-A10,SL,2,0,A6,0.303386259831937,0.35009989528771646,60.5475040258,56.9186875892,40.5660377358,0.26996177393681414,0.3305740447286529,63.4085213033,51.3034410845,34.1726618705
U_C4-A10_SL_2_0_A7,C4-A10,SL,2,0,A7,0.2046779239027956,0.26841865808006066,62.7314814815,49.8564593301,33.2278481013,0.25172497575690655,0.32380181869712565,60.7650273224,51.8348623853,40.8227848101
U_C4-A10_SL_2_0_A4,C4-A10,SL,2,0,A4,0.22065982005323645,0.27782227113657965,58.9175891759,52.5547445255,41.4545454545,0.34275094130811334,0.38086537696708117,67.9012345679,57.0658036677,33.6734693878
U_C4-A10_SL_2_0_A5,C4-A10,SL,2,0,A5,0.2445391561344439,0.30954362822772924,58.4362139918,51.7795637199,45.5284552846,0.33153396367977916,0.3803796410165574,63.8196915777,55.2795031056,37.3333333333
U_C4-A10_SL_2_0_A8,C4-A10,SL,2,0,A8,0.24219258922297185,0.2976033151005875,64.5299145299,53.4545454545,34.1772151899,0.30392754798526345,0.333396758968424,70.6896551724,57.2327044025,46.6386554622
U_C4-A10_SL_2_0_A9,C4-A10,SL,2,0,A9,0.41053083727975404,0.45172662794739116,66.6666666667,55.3773584906,40.5750798722,NA,NA,NA,NA,NA
U_C1-A10_SL_3_0_H2,C1-A10,SL,3,0,H2,0.4274645420953134,0.47196379675965405,67.2640382318,56.7398119122,44.9477351916,0.35379248986816186,0.42010256900243986,64.1612200436,55.046728972,40.3614457831
U_C4-A10_SL_3_0_A9,C4-A10,SL,3,0,A9,0.32314832195026116,0.3994793066103364,56.1996779388,59.0909090909,48.8151658768,0.2707149520373433,0.34255342965762303,57.8875171468,52.6377491208,44.8275862069
H_C4-A10_RX_2_1_B09,C4-A10,RX,2,1,B09,0.4689140897846359,0.4857524949299133,70.5080545229,60.1117318436,46.2093862816,0.45068714824548894,0.47735342653725005,68.6274509804,58.9949748744,42.2077922078
H_C4-A10_RX_1_2_F08,C4-A10,RX,1,2,F08,0.22544074893327587,0.27104415321606984,58.0161476355,55.3892215569,42.904290429,0.26712292132728427,0.32720969648105086,59.2723004695,50.1953125,39.932885906
H_C4-A10_RX_4_3_H12,C4-A10,RX,4,3,H12,NA,NA,NA,NA,NA,0.27018839597598054,0.29620055294512726,68.7587168759,60.0502512563,43.9024390244
U_C1-A10_RX_2_0_H10,C1-A10,RX,2,0,H10,0.4846054493773605,0.5071853417155577,70.7505518764,56.4500484966,42.4528301887,0.46366696536421487,0.5030548555774169,69.8961937716,57.2597137014,41.2541254125
U_C1-A10_RX_2_0_H12,C1-A10,RX,2,0,H12,0.3735787317770832,0.41612697953560446,68.5475444096,54.6902654867,41.5662650602,0.35153653027041953,0.39931076030771995,67.3684210526,58.5641025641,45.8471760797
H_C4-A10_RX_1_2_F03,C4-A10,RX,1,2,F03,NA,NA,NA,NA,NA,0.3266045860256677,0.36030652561716336,70.6790123457,56.7204301075,45.2991452991
H_C4-A10_RX_1_2_F02,C4-A10,RX,1,2,F02,0.34331707345011,0.394038451146336,66.6666666667,53.7342386033,44.0,0.3419683829617122,0.4005708437729012,64.6103896104,57.1428571429,41.5384615385
H_C1-A10_SL_4_3_D02,C1-A10,SL,4,3,D02,0.32195001854704935,0.35352055973812735,66.2393162393,57.2097378277,45.3125,0.23856757168307494,0.2653556161957187,69.7986577181,52.6810912512,36.1445783133
H_C4-A10_RX_2_1_F10,C4-A10,RX,2,1,F10,NA,NA,NA,NA,NA,0.2848255951304112,0.3448209434888184,61.0549943883,53.6468330134,35.1791530945
H_C4-A10_RX_2_1_B05,C4-A10,RX,2,1,B05,0.2601468976344822,0.3165363750567896,64.5202020202,55.237045204,47.4074074074,0.406488751741501,0.45689465977898375,66.7857142857,55.2331606218,39.3939393939
H_C1-A10_SL_3_2_G08,C1-A10,SL,3,2,G08,0.38972251154616466,0.42783282782844506,68.0751173709,56.6390041494,49.6644295302,0.28153844532653927,0.348926074516503,63.2984901278,62.3566214807,59.1216216216
U_C4-A10_SL_2_0_A10,C4-A10,SL,2,0,A10,0.378876053597448,0.42560796573565135,64.6258503401,57.2438162544,49.7991967871,0.4083111306357329,0.45479947030641343,68.085106383,62.2764227642,53.0927835052
U_C4-A10_RX_3_0_C8,C4-A10,RX,3,0,C8,0.41635376197762775,0.45411990028267135,67.4882629108,53.7688442211,35.472972973,0.3771652356031043,0.41830758292055087,66.5471923536,55.1229508197,34.2019543974
H_C4-A10_RX_3_2_A09,C4-A10,RX,3,2,A09,NA,NA,NA,NA,NA,0.2977027283773318,0.3577178554299801,62.0873269436,56.9821930647,43.0303030303
U_C4-A10_RX_3_0_C6,C4-A10,RX,3,0,C6,0.24408545698588607,0.30118717458561806,61.2293144208,61.8143459916,49.6453900709,NA,NA,NA,NA,NA
H_C4-A10_RX_3_2_A07,C4-A10,RX,3,2,A07,0.2698922448801835,0.32027244385785575,62.4700239808,59.0909090909,48.2517482517,0.29771304288912875,0.3597647796539483,62.0847651775,56.2065541212,43.5064935065
U_C4-A10_RX_3_0_C4,C4-A10,RX,3,0,C4,0.28470048276353666,0.33001172769834863,66.6666666667,56.3850687623,39.0163934426,0.2799601473463868,0.3243662129142128,66.0424469413,56.7741935484,42.5531914894
H_C4-A10_SL_2_2_D06,C4-A10,SL,2,2,D06,0.33023420809897064,0.35419988234490124,68.6060606061,57.4172892209,44.4055944056,0.22094657031288673,0.24749541130478583,68.4771033014,50.0435919791,36.7816091954
U_C4-A10_RX_3_0_C2,C4-A10,RX,3,0,C2,0.2669680338685832,0.3255852206459431,60.5442176871,59.7548518897,44.1077441077,0.19771831056945993,0.25886391431411987,56.146572104,51.775147929,36.9636963696
U_C4-A10_RX_3_0_C3,C4-A10,RX,3,0,C3,0.3371348055921476,0.3876243979116132,64.6327683616,52.4038461538,45.6666666667,0.2804770202985152,0.32864205423996407,65.2532391048,53.4396809571,40.0662251656
U_C1-A10_SL_2_0_B3,C1-A10,SL,2,0,B3,0.3555284707559828,0.39312948160001604,71.2606837607,54.8120989918,43.5736677116,0.4333198307400105,0.4615180047358062,69.2488262911,56.25,41.8367346939
U_C4-A10_RX_4_0_A2,C4-A10,RX,4,0,A2,0.24643454102311574,0.28053775274910797,64.7619047619,55.7244174265,48.0565371025,0.2434204431644579,0.29084511891101744,64.1212121212,55.0314465409,42.9065743945
U_C1-A10_SL_2_0_A6,C1-A10,SL,2,0,A6,0.19546828002981786,0.2612748093709447,53.3542976939,52.3339317774,44.9230769231,0.25475747595512593,0.3290226405978232,57.9558652729,52.0078354554,39.5424836601
U_C4-A10_RX_3_0_C7,C4-A10,RX,3,0,C7,0.31376325291682433,0.36863657775404707,64.5833333333,51.8059855521,45.4873646209,0.27904387150608395,0.3274414595284312,65.2278177458,54.042988741,40.404040404
H_C4-A10_RX_1_1_B08,C4-A10,RX,1,1,B08,0.30059464406095554,0.3577029852233243,62.8706998814,60.6801275239,50.8771929825,NA,NA,NA,NA,NA
U_C1-A10_SL_2_0_G7,C1-A10,SL,2,0,G7,NA,NA,NA,NA,NA,0.5235827526217746,0.5616105423580264,69.0804597701,56.630109671,42.4342105263
U_C1-A10_SL_2_0_B1,C1-A10,SL,2,0,B1,0.4163789207684704,0.4661082996744903,66.1375661376,53.1757754801,41.3612565445,0.5787862198065646,0.6083654055340708,71.048513302,60.7344632768,49.7716894977
H_C4-A10_RX_4_2_B06,C4-A10,RX,4,2,B06,0.2516348333925494,0.3018094755460282,61.79138322,57.0019723866,47.3509933775,0.29442636934280303,0.3548347844748766,62.676056338,58.3246073298,43.1893687708
H_C4-A10_SL_3_3_F05,C4-A10,SL,3,3,F05,0.16304921773087305,0.22265287469937725,54.2203147353,59.2356687898,53.3898305085,0.20233844218940839,0.2716870642923783,56.9213732004,52.1983161833,40.7854984894
H_C4-A10_RX_3_1_B12,C4-A10,RX,3,1,B12,0.15391597607638455,0.22092821023548767,51.7323775388,53.4375,46.6431095406,0.19003082374556352,0.2696981550704943,52.4752475248,49.4454713494,40.9937888199
U_C1-A10_SL_3_0_A6,C1-A10,SL,3,0,A6,0.3145416363717088,0.369735024821418,62.6326963907,53.3820840951,39.5061728395,NA,NA,NA,NA,NA
U_C4-A10_SL_4_0_C10,C4-A10,SL,4,0,C10,0.29163194140757637,0.3581459649600821,59.7701149425,54.8704200179,45.2012383901,0.3415784126083984,0.39185368181737057,63.5863586359,52.1616541353,37.5776397516
U_C1-A10_RX_4_0_H9,C1-A10,RX,4,0,H9,0.37100314093878084,0.42827083281843925,62.8004179728,59.6819457437,47.3846153846,NA,NA,NA,NA,NA
H_C1-A10_SL_1_1_D07,C1-A10,SL,1,1,D07,0.36306664191630583,0.407896956685513,64.6464646465,53.4299516908,45.3376205788,0.22793357250810384,0.2870258527482064,62.4161073826,55.111976631,40.6832298137
H_C4-A10_SL_1_1_F02,C4-A10,SL,1,1,F02,NA,NA,NA,NA,NA,0.5199485541078747,0.5503685664113468,68.2648401826,98.6301369863,99.3150684932
H_C4-A10_RX_1_2_E07,C4-A10,RX,1,2,E07,0.3587538520920369,0.39080911101364213,68.1506849315,58.1653225806,45.3333333333,0.2321757923602334,0.29152488891154354,61.2222222222,54.9323017408,40.4833836858
H_C4-A10_RX_2_1_A08,C4-A10,RX,2,1,A08,0.3590889541459791,0.40220097779320685,66.0447761194,60.1117318436,46.8634686347,0.40456417149496743,0.44125513181458953,67.0859538784,57.9683131407,40.6060606061
H_C4-A10_RX_3_2_C12,C4-A10,RX,3,2,C12,0.32533975910348706,0.35512715034822157,68.6419753086,55.0371155885,41.4545454545,NA,NA,NA,NA,NA
H_C4-A10_SL_1_1_F08,C4-A10,SL,1,1,F08,NA,NA,NA,NA,NA,0.5199485541078747,0.5503685664113468,68.2648401826,98.6301369863,99.3150684932
H_C1-A10_SL_1_1_G12,C1-A10,SL,1,1,G12,0.252321352224117,0.32593013836177154,59.1295116773,58.6998087954,50.0,0.24557608394238217,0.3033587320702775,58.6483390607,61.9047619048,58.389261745
U_C1-A10_SL_2_0_B6,C1-A10,SL,2,0,B6,0.426288762778954,0.47346258125252816,69.4355697551,54.4373284538,43.6363636364,0.33241745766874853,0.3904601871185643,64.7482014388,57.5052854123,43.4343434343
U_C1-A10_SL_4_0_F6,C1-A10,SL,4,0,F6,NA,NA,NA,NA,NA,0.2777816904193079,0.3460827880595374,62.8706998814,61.7989417989,58.6206896552
U_C4-A10_RX_4_0_B10,C4-A10,RX,4,0,B10,0.3137488030773555,0.3618705296141642,62.2222222222,59.5213319459,50.0,0.2839695527895777,0.3449745243528562,60.7182940516,53.75,35.5048859935
U_C1-A10_SL_4_0_F8,C1-A10,SL,4,0,F8,0.3146343598327179,0.37379780671304197,63.9042357274,54.9114331723,41.6216216216,0.3905645266399062,0.4378598254473492,66.081871345,55.421686747,35.1791530945
U_C1-A10_RX_4_0_H8,C1-A10,RX,4,0,H8,0.29437279611913686,0.3347027210231694,63.5220125786,56.5296803653,48.9361702128,0.3477484737341266,0.38914037894324277,67.2316384181,54.1786743516,39.5498392283
U_C1-A10_RX_4_0_E12,C1-A10,RX,4,0,E12,0.24323421417968216,0.3152757586991371,58.6750788644,55.2511415525,49.3902439024,0.20653377990279337,0.2753877224151474,59.0347923681,54.9701789264,36.9085173502
U_C1-A10_RX_4_0_G8,C1-A10,RX,4,0,G8,0.28266131244825926,0.32259324872373196,66.3580246914,58.1884720952,47.3214285714,0.22360216032818384,0.26415906318542987,66.4670658683,60.752688172,49.7142857143
U_C4-A10_SL_4_0_B8,C4-A10,SL,4,0,B8,0.35147943268583254,0.42889206416210807,55.7692307692,59.8240469208,45.253164557,0.3446474773195921,0.3918419030277179,67.4796747967,55.5555555556,38.064516129
U_C1-A10_RX_4_0_E11,C1-A10,RX,4,0,E11,0.32049359201861216,0.37370161648989575,64.5259938838,53.9267015707,41.6167664671,0.28964412110366766,0.34302745345360386,63.7305699482,56.4759036145,46.7336683417
U_C1-A10_RX_2_0_B12,C1-A10,RX,2,0,B12,0.31906230881596975,0.37729209312187634,63.9917695473,52.5906735751,44.4108761329,0.35816697343318704,0.41550811950873323,66.6666666667,55.0411522634,41.7763157895
U_C1-A10_RX_2_0_B11,C1-A10,RX,2,0,B11,0.3159645167655533,0.35988252944368165,67.5675675676,54.0642722117,35.3503184713,NA,NA,NA,NA,NA
U_C1-A10_RX_2_0_B10,C1-A10,RX,2,0,B10,0.4569988971340865,0.49732768293775037,67.497403946,53.517364203,40.3458213256,0.37202454018243125,0.4239882278108945,68.9419795222,58.776328987,39.8119122257
H_C4-A10_RX_4_2_A08,C4-A10,RX,4,2,A08,0.30888006109289434,0.3559341564724234,64.9831649832,61.9242579324,52.9605263158,NA,NA,NA,NA,NA
U_C1-A10_RX_1_0_A7,C1-A10,RX,1,0,A7,0.4371909407463923,0.47908587084255144,68.1720430108,52.850678733,40.5063291139,0.38782278108562085,0.43896978586690943,67.8486997636,54.6890424482,38.6666666667
U_C1-A10_SL_1_0_E2,C1-A10,SL,1,0,E2,0.3722880400883187,0.4015616808267006,70.3533026114,53.2894736842,42.8571428571,0.35685837288474703,0.39109624533068094,68.9814814815,64.4750795334,57.6791808874
H_C4-A10_SL_1_1_E09,C4-A10,SL,1,1,E09,0.18532679755921508,0.2526007959167382,51.2195121951,53.0849825378,43.8247011952,0.2565692321055577,0.33122641722860846,58.2251082251,49.7753818509,39.1437308869
H_C4-A10_RX_1_1_G07,C4-A10,RX,1,1,G07,NA,NA,NA,NA,NA,0.3283746528452605,0.33654351149127903,71.4285714286,53.2894736842,41.8604651163
U_C4-A10_SL_3_0_D9,C4-A10,SL,3,0,D9,0.23075945754900512,0.2841212166790602,60.6741573034,57.9470198675,47.191011236,0.2863082723515236,0.34770499190857956,60.0,56.4343163539,50.0
H_C4-A10_SL_1_1_E01,C4-A10,SL,1,1,E01,0.35805706839939605,0.4111191218346877,61.6120218579,56.5789473684,45.4183266932,NA,NA,NA,NA,NA
U_C1-A10_SL_4_0_A10,C1-A10,SL,4,0,A10,0.33648646068698534,0.3819809938806237,67.3737373737,56.7615658363,40.0,0.31168260618132115,0.3554565380151242,68.345323741,53.0653266332,41.8060200669
H_C4-A10_SL_1_1_E03,C4-A10,SL,1,1,E03,0.22137995632368343,0.283734261973669,56.2841530055,54.1371158392,47.2440944882,0.2316699120429439,0.3037882981139321,55.7971014493,48.170212766,39.263803681
U_C1-A10_SL_2_0_A3,C1-A10,SL,2,0,A3,0.29701861455323747,0.3460588858806732,66.8831168831,54.4007490637,36.6153846154,0.2965869042957476,0.3371464028755625,68.1924882629,53.7549407115,41.9672131148
U_C4-A10_RX_1_0_C1,C4-A10,RX,1,0,C1,NA,NA,NA,NA,NA,0.34012337090476324,0.3657896199560887,73.0303030303,58.064516129,40.1639344262
U_C1-A10_RX_4_0_D8,C1-A10,RX,4,0,D8,0.41557831693636826,0.4713129685248906,64.1641641642,72.427184466,69.96996997,0.5343672505047722,0.5915939253864883,64.994425864,59.4648166501,42.9022082019
U_C1-A10_RX_4_0_A7,C1-A10,RX,4,0,A7,0.31897634614153336,0.39137328295985463,61.0945273632,57.7836411609,48.8304093567,0.33430813090489087,0.37930826333556045,65.2046783626,65.5462184874,53.3898305085
U_C1-A10_RX_1_0_A9,C1-A10,RX,1,0,A9,NA,NA,NA,NA,NA,0.2627439820435531,0.3250315680500356,62.9353233831,55.4838709677,45.1048951049
U_C1-A10_RX_1_0_A8,C1-A10,RX,1,0,A8,NA,NA,NA,NA,NA,0.3066872676189281,0.38779210473519404,63.309352518,51.8555667001,41.9463087248
U_C1-A10_RX_3_0_G12,C1-A10,RX,3,0,G12,0.4495332913899076,0.4936685407072375,68.349106204,57.7777777778,48.6068111455,0.44012889584577475,0.4828796814668629,67.2771672772,60.0,44.1077441077
U_C1-A10_RX_3_0_G11,C1-A10,RX,3,0,G11,NA,NA,NA,NA,NA,0.2874207177534792,0.3471359364391738,67.4698795181,57.2599531616,46.7680608365
U_C1-A10_RX_3_0_G10,C1-A10,RX,3,0,G10,NA,NA,NA,NA,NA,0.2072901516385532,0.25694817625455546,62.1553884712,52.9535864979,38.8513513514
H_C1-A10_SL_3_3_A03,C1-A10,SL,3,3,A03,0.34805174958528184,0.37531060486263496,66.8783068783,58.6206896552,44.7447447447,0.2424557839684555,0.266020102458612,69.3512304251,52.5724976614,37.2372372372
U_C1-A10_SL_2_0_A2,C1-A10,SL,2,0,A2,0.3260345366441379,0.36608442413927456,67.5538656527,53.7787513691,37.5912408759,0.34246358939258115,0.3985152924790316,67.0011148272,54.415954416,36.6972477064
U_C1-A10_RX_4_0_G7,C1-A10,RX,4,0,G7,0.44274630844794555,0.47793350805236334,71.1382113821,51.3468013468,35.7771260997,0.42661367644592535,0.4729515907320014,70.9055876686,61.4310645724,48.8764044944
H_C1-A10_SL_1_2_C04,C1-A10,SL,1,2,C04,0.36298051741741566,0.4038423010919079,68.4745762712,60.1419878296,52.9801324503,0.27612543294104436,0.34398359598123307,63.1079478055,61.6279069767,58.6206896552
H_C1-A10_SL_1_2_C05,C1-A10,SL,1,2,C05,0.36240871985471884,0.40222650886271516,69.0710382514,60.8523290387,52.5641025641,0.27256296663435414,0.33974564018700804,63.3674630262,62.1676891616,59.2715231788
U_C1-A10_RX_4_0_E8,C1-A10,RX,4,0,E8,0.43132337901999696,0.4710745624122862,68.609406953,53.3678756477,41.5662650602,0.40485591817565925,0.4527907977574971,68.1111111111,55.3271028037,38.0503144654
H_C1-A10_SL_1_2_C03,C1-A10,SL,1,2,C03,NA,NA,NA,NA,NA,0.3924887104224665,0.458398891773197,64.3109540636,55.667001003,42.6174496644
H_C4-A10_SL_2_2_C09,C4-A10,SL,2,2,C09,0.32646904278858707,0.3742370437400419,63.1970260223,54.2857142857,44.0433212996,0.3025633836115369,0.36315856164156257,63.6469221835,56.4417177914,43.9189189189
U_C1-A10_SL_4_0_F12,C1-A10,SL,4,0,F12,0.33537097247234604,0.386457217518514,63.4773662551,56.2895927602,48.0362537764,0.34218508543724824,0.4153560259285858,60.0991325898,55.4845580405,38.1443298969
U_C1-A10_RX_4_0_E5,C1-A10,RX,4,0,E5,0.32961859523889675,0.3858778170384654,64.2276422764,53.6269430052,44.5427728614,0.3548223869576898,0.39832447825378353,66.7777777778,56.3953488372,41.975308642
H_C4-A10_SL_2_2_C04,C4-A10,SL,2,2,C04,0.3612075520281741,0.40974202509900626,64.7482014388,57.4309978769,42.3487544484,0.3945570141969698,0.45282149802653027,65.0,55.3497942387,42.9054054054
U_C1-A10_RX_4_0_E7,C1-A10,RX,4,0,E7,0.4153396135902912,0.4773218204335682,65.3125,59.6685082873,46.9325153374,0.4576600793522642,0.522944262513808,63.5632183908,61.9937694704,54.0540540541
U_C1-A10_SL_1_0_H1,C1-A10,SL,1,0,H1,0.35515553422130136,0.3877023488529193,66.7728237792,55.8031569174,43.1677018634,0.2784647991595186,0.31474221025533194,64.8464163823,62.7637130802,57.0
H_C4-A10_RX_1_1_D11,C4-A10,RX,1,1,D11,0.3348970093891128,0.381609881105443,65.8783783784,56.9033530572,46.925566343,0.2908590644482645,0.33367526692711974,66.0978384528,54.6085232904,43.7699680511
U_C1-A10_RX_1_0_A12,C1-A10,RX,1,0,A12,NA,NA,NA,NA,NA,0.28678706490530964,0.336388117143328,65.2618135377,53.6876355748,40.7142857143
H_C4-A10_RX_3_3_C10,C4-A10,RX,3,3,C10,0.26661769073875136,0.3201117327588745,61.3756613757,58.6805555556,48.8461538462,0.2797393295857362,0.34236399321714905,62.6361655773,54.8295454545,43.653250774
